1670334817.679474320, -0, -0, 0, -0, -0, -0
1670334817.779309326, -0, -0, 0, -0, -0, -0
1670334817.879322505, -0, -0, 0, -0, -0, -0
1670334817.979447408, -0, -0, 0, -0, -0, -0
1670334818.079396305, -0, -0, 0, -0, -0, -0
1670334818.179458105, -0, -0, 0, -0, -0, -0
1670334818.279326954, -0, -0, 0, -0, -0, -0
1670334818.379343842, -0, -0, 0, -0, -0, -0
1670334818.479367788, -0, -0, 0, -0, -0, -0
1670334818.579382302, -0, -0, 0, -0, -0, -0
1670334818.679350797, -0, -0, 0, -0, -0, -0
1670334818.779298626, -0, -0, 0, -0, -0, -0
1670334818.879302657, -0, -0, 0, -0, -0, -0
1670334818.979264098, -0, -0, 0, -0, -0, -0
1670334819.079298531, -0, -0, 0, -0, -0, -0
1670334819.179300772, -0, -0, 0, -0, -0, -0
1670334819.279265671, -0, -0, 0, -0, -0, -0
1670334819.379350313, -0, -0, 0, -0, -0, -0
1670334819.479351391, -0, -0, 0, -0, -0, -0
1670334819.579670627, -0, -0, 0, -0, -0, -0
1670334819.679502322, -0, -0, 0, -0, -0, -0
1670334819.779703263, -0, -0, 0, -0, -0, -0
1670334819.879495366, -0, -0, 0, -0, -0, -0
1670334819.979512847, -0, -0, 0, -0, -0, -0
1670334820.079315235, -0, -0, 0, -0, -0, -0
1670334820.179343270, -0, -0, 0, -0, -0, -0
1670334820.279442120, -0, -0, 0, -0, -0, -0
1670334820.379549866, -0, -0, 0, -0, -0, -0
1670334820.480003296, -0, -0, 0, -0, -0, -0
1670334820.579322796, -0, -0, 0, -0, -0, -0
1670334820.679282991, -0, -0, 0, -0, -0, -0
1670334820.779350786, -0, -0, 0, -0, -0, -0
1670334820.879539218, -0, -0, 0, -0, -0, -0
1670334820.979645120, -0, -0, 0, -0, -0, -0
1670334821.079584965, -0, -0, 0, -0, -0, -0
1670334821.179650122, -0, -0, 0, -0, -0, -0
1670334821.279322171, -0, -0, 0, -0, -0, -0
1670334821.379386945, -0, -0, 0, -0, -0, -0
1670334821.479697814, -0, -0, 0, -0, -0, -0
1670334821.579560881, -0, -0, 0, -0, -0, -0
1670334821.679659323, -0, -0, 0, -0, -0, -0
1670334821.779801104, -0, -0, 0, -0, -0, -0
1670334821.879611473, -0, -0, 0, -0, -0, -0
1670334821.979615912, -0, -0, 0, -0, -0, -0
1670334822.079287819, -0, -0, 0, -0, -0, -0
1670334822.179766628, -0, -0, 0, -0, -0, -0
1670334822.279584033, -0, -0, 0, -0, -0, -0
1670334822.379391759, -0, -0, 0, -0, -0, -0
1670334822.479320069, -0, -0, 0, -0, -0, -0
1670334822.579518417, -0, -0, 0, -0, -0, -0
1670334822.679634618, -0, -0, 0, -0, -0, -0
1670334822.779527292, -0, -0, 0, -0, -0, -0
1670334822.879536546, -0, -0, 0, -0, -0, -0
1670334822.979626173, -0, -0, 0, -0, -0, -0
1670334823.079561790, -0, -0, 0, -0, -0, -0
1670334823.179657877, -0, -0, 0, -0, -0, -0
1670334823.279656502, -0, -0, 0, -0, -0, -0
1670334823.379293789, -0, -0, 0, -0, -0, -0
1670334823.479645822, -0, -0, 0, -0, -0, -0
1670334823.579710486, -0, -0, 0, -0, -0, -0
1670334823.679500070, -0, -0, 0, -0, -0, -0
1670334823.779888646, -0, -0, 0, -0, -0, -0
1670334823.879846030, -0, -0, 0, -0, -0, -0
1670334823.979710147, -0, -0, 0, -0, -0, -0
1670334824.079706939, -0, -0, 0, -0, -0, -0
1670334824.179687538, -0, -0, 0, -0, -0, -0
1670334824.279790269, -0, -0, 0, -0, -0, -0
1670334824.379666057, -0, -0, 0, -0, -0, -0
1670334824.479809997, -0, -0, 0, -0, -0, -0
1670334824.579369913, -0, -0, 0, -0, -0, -0
1670334824.679363385, -0, -0, 0, -0, -0, -0
1670334824.779332114, -0, -0, 0, -0, -0, -0
1670334824.839400331, 0.0221913, -0, 0, -0, -0, -0
1670334824.859313690, 0.0584818, -0, 0, -0, -0, -0
1670334824.879292023, 0.113714, -0, 0, -0, -0, -0
1670334824.899269310, 0.129493, -0, 0, -0, -0, -0
1670334824.899320991, 0.15, -0, 0, -0, -0, -0
1670334824.999279449, 0.15, -0, 0, -0, -0, -0
1670334825.099322187, 0.15, -0, 0, -0, -0, -0
1670334825.199308896, 0.15, -0, 0, -0, -0, -0
1670334825.299607039, 0.15, -0, 0, -0, -0, -0
1670334825.399382053, 0.15, -0, 0, -0, -0, -0
1670334825.499390746, 0.15, -0, 0, -0, -0, -0
1670334825.599276194, 0.15, -0, 0, -0, -0, -0
1670334825.639283316, 0.15, -0, 0, -0.0321896, -0.0321896, -0.0321896
1670334825.639335549, 0.15, -0, 0, -0.0847873, -0.0847873, -0.0847873
1670334825.659786714, 0.15, -0, 0, -0.253106, -0.253106, -0.253106
1670334825.679437526, 0.15, -0, 0, -0.379322, -0.379322, -0.379322
1670334825.699447758, 0.15, -0, 0, -0.442446, -0.442446, -0.442446
1670334825.719496558, 0.15, -0, 0, -0.463497, -0.463497, -0.463497
1670334825.779381216, 0.15, -0, 0, -0.452971, -0.452971, -0.452971
1670334825.819454304, 0.15, -0, 0, -0.610764, -0.610764, -0.610764
1670334825.839384496, 0.15, -0, 0, -0.936908, -0.936908, -0.936908
1670334825.859359686, 0.15, -0, 0, -1, -1, -1
1670334825.959428086, 0.15, -0, 0, -1, -1, -1
1670334825.999282946, 0.15, -0, 0, -0.842207, -0.842207, -0.842207
1670334826.019446495, 0.15, 9.6507e-05, 0, -0.442446, -0.442446, -0.442446
1670334826.039346243, 0.15, 9.6507e-05, 0, -0.211003, -0.211003, -0.211003
1670334826.059302731, 0.15, 9.6507e-05, 0, -0.179457, -0.179457, -0.179457
1670334826.059373194, 0.15, 9.6507e-05, 0, -0.168931, -0.168931, -0.168931
1670334826.079510246, 0.15, 9.6507e-05, 0, -0.137385, -0.137385, -0.137385
1670334826.079627286, 0.15, 9.6507e-05, 0, -0.126859, -0.126859, -0.126859
1670334826.099492906, 0.15, 9.6507e-05, 0, -0.0637357, -0.0637357, -0.0637357
1670334826.119514881, 0.15, 9.6507e-05, 0, -0, -0, -0
1670334826.219412465, 0.15, 9.6507e-05, 0, -0, -0, -0
1670334826.319330421, 0.15, 9.6507e-05, 0, -0, -0, -0
1670334826.379808957, 0.15, 9.6507e-05, 0, -0, -0, -0
1670334826.419544153, 0.15, 9.6507e-05, 0, -0, -0, -0
1670334826.459329487, 0.15, 9.6507e-05, 0, 0.0322207, 0.0322207, 0.0322207
1670334826.459405294, 0.15, 9.6507e-05, 0, 0.158437, 0.158437, 0.158437
1670334826.479359461, 0.15, 9.6507e-05, 0, 0.558198, 0.558198, 0.558198
1670334826.499282362, 0.15, 9.6507e-05, 0, 0.852764, 0.852764, 0.852764
1670334826.519302026, 0.15, 9.6507e-05, 0, 0.968485, 0.968485, 0.968485
1670334826.539328266, 0.15, 9.6507e-05, 0, 0.989537, 0.989537, 0.989537
1670334826.559548111, 0.15, 9.6507e-05, 0, 0.989537, 0.989537, 0.989537
1670334826.579527905, 0.15, 9.6507e-05, 0, 0.842238, 0.842238, 0.842238
1670334826.599620765, 0.15, 9.6507e-05, 0, 0.684445, 0.684445, 0.684445
1670334826.599962227, 0.15, 9.6507e-05, 0, 0.305735, 0.305735, 0.305735
1670334826.619550458, 0.15, 9.6507e-05, 0, -0, -0, -0
1670334826.719295019, 0.15, 9.6507e-05, 0, -0, -0, -0
1670334826.819349547, 0.15, 9.6507e-05, 0, -0, -0, -0
1670334826.919258002, 0.15, 9.6507e-05, 0, -0, -0, -0
1670334826.959298561, 0.15, 0.00325424, 0, -0, -0, -0
1670334826.979359674, 0.15, 0.0048331, 0, -0, -0, -0
1670334827.079486221, 0.15, 0.0048331, 0, -0, -0, -0
1670334827.179652969, 0.15, 0.0048331, 0, -0, -0, -0
1670334827.279359194, 0.15, 0.0048331, 0, -0, -0, -0
1670334827.379521063, 0.15, 0.0048331, 0, -0, -0, -0
1670334827.479591336, 0.15, 0.0048331, 0, -0, -0, -0
1670334827.579875308, 0.15, 0.0048331, 0, -0, -0, -0
1670334827.659271091, 0.15, 0.0048331, 0, -0, -0, -0
1670334827.679305336, 0.15, 0.00325424, 0, -0, -0, -0
1670334827.699394800, 0.15, 0.0048331, 0, -0, -0, -0
1670334827.739365858, 0.15, 0.0048331, 0, -0, -0, -0
1670334827.759254453, 0.15, 0.0048331, 0, 0.00064338, 0.00064338, 0.00064338
1670334827.779330907, 0.15, 0.0048331, 0, 0.00064338, 0.00064338, 0.00064338
1670334827.839797411, 0.15, 0.0048331, 0, 0.0111692, 0.0111692, 0.0111692
1670334827.840044997, 0.15, 0.00325424, 0, 0.0111692, 0.0111692, 0.0111692
1670334827.859304468, 0.15, 0.0048331, 0, 0.0216949, 0.0216949, 0.0216949
1670334827.879281366, 0.15, 0.0048331, 0, 0.0322207, 0.0322207, 0.0322207
1670334827.899253657, 0.15, 0.0048331, 0, 0.0637669, 0.0637669, 0.0637669
1670334827.919581487, 0.15, 0.0048331, 0, 0.0742926, 0.0742926, 0.0742926
1670334827.959348369, 0.15, 0.00325424, 0, 0.0848184, 0.0848184, 0.0848184
1670334827.959417111, 0.15, 0.0048331, 0, 0.0742926, 0.0742926, 0.0742926
1670334827.999306573, 0.15, 0.00325424, 0, 0.0742926, 0.0742926, 0.0742926
1670334828.019325730, 0.15, 0.0048331, 0, 0.0742926, 0.0742926, 0.0742926
1670334828.079401937, 0.15, 0.00325424, 0, 0.0742926, 0.0742926, 0.0742926
1670334828.099758739, 0.15, 0.0048331, 0, 0.0742926, 0.0742926, 0.0742926
1670334828.159406794, 0.15, 0.00325424, 0, 0.0742926, 0.0742926, 0.0742926
1670334828.179264220, 0.15, 0.0048331, 0, 0.0742926, 0.0742926, 0.0742926
1670334828.199260858, 0.15, 0.0048331, 0, 0.0427153, 0.0427153, 0.0427153
1670334828.219311818, 0.15, 0.0048331, 0, 0.0216949, 0.0216949, 0.0216949
1670334828.239239362, 0.15, 0.0048331, 0, 0.0111692, 0.0111692, 0.0111692
1670334828.239282049, 0.15, 0.0048331, 0, 0.00064338, 0.00064338, 0.00064338
1670334828.259310186, 0.15, 0.0048331, 0, -0, -0, -0
1670334828.299462910, 0.15, 0.0048331, 0, -0, -0, -0
1670334828.319429366, 0.15, 0.00325424, 0, -0, -0, -0
1670334828.339432583, 0.15, 0.00325424, 0, -0, -0, -0
1670334828.359293715, 0.15, 0.0048331, 0, -0, -0, -0
1670334828.379410860, 0.15, 0.0048331, 0, -0, -0, -0
1670334828.379507572, 0.15, 0.00325424, 0, -0, -0, -0
1670334828.399288043, 0.15, 0.0048331, 0, -0, -0, -0
1670334828.419294132, 0.15, 0.00325424, 0, -0, -0, -0
1670334828.439311576, 0.15, 0.0048331, 0, -0, -0, -0
1670334828.459384220, 0.15, 0.00325424, 0, -0, -0, -0
1670334828.479397421, 0.15, 0.00325424, 0, -0, -0, -0
1670334828.499414723, 0.15, 0.0048331, 0, -0, -0, -0
1670334828.499574176, 0.15, 0.0048331, 0, -0, -0, -0
1670334828.519420722, 0.15, 0.00325424, 0, -0, -0, -0
1670334828.539319535, 0.15, 0.0048331, 0, -0, -0, -0
1670334828.539398743, 0.15, 0.00325424, 0, -0, -0, -0
1670334828.559263743, 0.15, 0.00325424, 0, -0, -0, -0
1670334828.579296782, 0.15, 0.00325424, 0, -0, -0, -0
1670334828.599272643, 0.15, 0.00325424, 0, -0, -0, -0
1670334828.619322627, 0.15, 0.0048331, 0, -0, -0, -0
1670334828.639335415, 0.15, 0.00325424, 0, -0, -0, -0
1670334828.659284731, 0.15, 0.00325424, 0, -0, -0, -0
1670334828.679290124, 0.15, 0.0048331, 0, -0, -0, -0
1670334828.699301588, 0.15, 0.00325424, 0, -0, -0, -0
1670334828.699353131, 0.15, 0.0048331, 0, -0, -0, -0
1670334828.719250659, 0.15, 0.0048331, 0, -0, -0, -0
1670334828.779910089, 0.15, 0.00325424, 0, -0, -0, -0
1670334828.799870707, 0.15, 0.0048331, 0, -0, -0, -0
1670334828.859402139, 0.15, 0.0048331, 0, -0, -0, -0
1670334828.879373747, 0.15, 0.0048331, 0, -0, -0, -0
1670334828.899282758, 0.15, 0.0048331, 0, -0, -0, -0
1670334828.939323756, 0.15, 0.0048331, 0, -0, -0, -0
1670334828.959255316, 0.15, 0.00325424, 0, -0, -0, -0
1670334828.959313334, 0.15, 0.0048331, 0, -0, -0, -0
1670334828.999283175, 0.15, 0.00325424, 0, -0, -0, -0
1670334828.999336680, 0.15, 0.0048331, 0, -0, -0, -0
1670334829.019267130, 0.15, 0.0048331, 0, -0, -0, -0
1670334829.039339948, 0.15, 0.0048331, 0, -0, -0, -0
1670334829.079313285, 0.15, 0.00325424, 0, -0, -0, -0
1670334829.099281515, 0.15, 0.0048331, 0, -0, -0, -0
1670334829.159507804, 0.15, 0.00325424, 0, -0, -0, -0
1670334829.179321731, 0.15, 0.0048331, 0, -0, -0, -0
1670334829.239283042, 0.15, 0.0048331, 0, -0, -0, -0
1670334829.319308813, 0.15, 0.00325424, 0, -0, -0, -0
1670334829.339323246, 0.15, 0.0048331, 0, -0, -0, -0
1670334829.399286055, 0.15, 0.0048331, 0, -0, -0, -0
1670334829.419324527, 0.15, 0.0048331, 0, -0, -0, -0
1670334829.479299389, 0.15, 0.00325424, 0, -0, -0, -0
1670334829.499276225, 0.15, 0.0048331, 0, -0, -0, -0
1670334829.559271015, 0.15, 0.00325424, 0, -0, -0, -0
1670334829.559328913, 0.15, 0.0048331, 0, -0, -0, -0
1670334829.639266112, 0.15, 0.0048331, 0, -0, -0, -0
1670334829.659267828, 0.15, 0.0048331, 0, -0, -0, -0
1670334829.699250894, 0.15, 0.00325424, 0, -0, -0, -0
1670334829.719312863, 0.15, 0.00325424, 0, -0, -0, -0
1670334829.739234441, 0.15, 0.0048331, 0, -0, -0, -0
1670334829.799362586, 0.15, 0.0048331, 0, -0, -0, -0
1670334829.859355345, 0.15, 0.00325424, 0, -0, -0, -0
1670334829.859463660, 0.15, 0.0048331, 0, -0, -0, -0
1670334829.879391713, 0.15, 0.0048331, 0, -0, -0, -0
1670334829.979272073, 0.15, 0.0048331, 0, -0, -0, -0
1670334830.039375039, 0.15, 0.0064073, 0, -0, -0, -0
1670334830.059352633, 0.15, 0.00798616, 0, -0, -0, -0
1670334830.099391953, 0.15, 0.00798616, 0, -0, -0, -0
1670334830.199364686, 0.15, 0.00798616, 0, -0, -0, -0
1670334830.299294812, 0.15, 0.00798616, 0, -0, -0, -0
1670334830.399320093, 0.15, 0.00798616, 0, -0, -0, -0
1670334830.499357683, 0.15, 0.00798616, 0, -0, -0, -0
1670334830.599368727, 0.15, 0.00798616, 0, -0, -0, -0
1670334830.699468988, 0.15, 0.00798616, 0, -0, -0, -0
1670334830.799248204, 0.15, 0.00798616, 0, -0, -0, -0
1670334830.899314982, 0.15, 0.00798616, 0, -0, -0, -0
1670334830.999639423, 0.15, 0.00798616, 0, -0, -0, -0
1670334831.099315048, 0.15, 0.00798616, 0, -0, -0, -0
1670334831.199323091, 0.15, 0.00798616, 0, -0, -0, -0
1670334831.299288865, 0.15, 0.00798616, 0, -0, -0, -0
1670334831.399294754, 0.15, 0.00798616, 0, -0, -0, -0
1670334831.499451549, 0.15, 0.00798616, 0, -0, -0, -0
1670334831.579300806, 0.15, 0.00798616, 0, -0, -0, -0
1670334831.599271060, 0.15, 0.00798616, 0, 0.0216949, 0.0216949, 0.0216949
1670334831.619336586, 0.15, 0.00798616, 0, 0.0322207, 0.0322207, 0.0322207
1670334831.639301522, 0.15, 0.00798616, 0, 0.0532411, 0.0532411, 0.0532411
1670334831.639363083, 0.15, 0.00798616, 0, 0.0637669, 0.0637669, 0.0637669
1670334831.659260265, 0.15, 0.00798616, 0, 0.095313, 0.095313, 0.095313
1670334831.679331424, 0.15, 0.00798616, 0, 0.095313, 0.095313, 0.095313
1670334831.699372149, 0.15, 0.00798616, 0, 0.105839, 0.105839, 0.105839
