1670334797.511901059, 8.34928, 10.6117, 0.81, -2.27723
1670334825.020497633, 8.35721, 10.6039, 0.81, -2.28108
1670334825.145485073, 8.36552, 10.5956, 0.81, -2.28025
1670334825.270922176, 8.37387, 10.5872, 0.81, -2.27918
1670334825.371066661, 8.38162, 10.5791, 0.81, -2.27922
1670334825.471246754, 8.38866, 10.5718, 0.81, -2.27943
1670334825.570980622, 8.39579, 10.5643, 0.81, -2.27996
1670334825.671537475, 8.40315, 10.5566, 0.81, -2.28102
1670334825.796292241, 8.41156, 10.548, 0.81, -2.28368
1670334825.896371189, 8.41897, 10.5396, 0.81, -2.30226
1670334825.996906388, 8.42594, 10.5337, 0.81, -2.35643
1670334826.071786769, 8.43055, 10.5297, 0.81, -2.41889
1670334826.172084881, 8.43695, 10.5231, 0.81, -2.48601
1670334826.272446372, 8.44261, 10.5141, 0.81, -2.48876
1670334826.372956891, 8.44735, 10.5032, 0.81, -2.48714
1670334826.472939265, 8.45309, 10.4942, 0.81, -2.48666
1670334826.572649868, 8.45909, 10.485, 0.81, -2.48633
1670334826.673458112, 8.46607, 10.475, 0.81, -2.45616
1670334826.773259438, 8.47289, 10.4638, 0.81, -2.40139
1670334826.873642575, 8.47957, 10.4551, 0.81, -2.39934
1670334826.973855198, 8.48637, 10.4466, 0.81, -2.40211
1670334827.073647923, 8.4932, 10.438, 0.81, -2.40311
1670334827.174281012, 8.50018, 10.4293, 0.81, -2.40317
1670334827.274499720, 8.50731, 10.4204, 0.81, -2.40409
1670334827.374714244, 8.51432, 10.4129, 0.81, -2.40663
1670334827.474831591, 8.52116, 10.4043, 0.81, -2.40646
1670334827.574669110, 8.5282, 10.3953, 0.81, -2.40709
1670334827.675048672, 8.53557, 10.3861, 0.81, -2.40712
1670334827.774964780, 8.54263, 10.3771, 0.81, -2.40566
1670334827.875477033, 8.54887, 10.3689, 0.81, -2.40537
1670334827.975639357, 8.55629, 10.3598, 0.81, -2.40423
1670334828.075805918, 8.56365, 10.3508, 0.81, -2.40083
1670334828.175906888, 8.57107, 10.3417, 0.81, -2.39629
1670334828.276134938, 8.57882, 10.3324, 0.81, -2.39231
1670334828.376204249, 8.58647, 10.3238, 0.81, -2.38702
1670334828.476328764, 8.59423, 10.3146, 0.81, -2.38555
1670334828.576377839, 8.60196, 10.3056, 0.81, -2.38508
1670334828.676436449, 8.60982, 10.2965, 0.81, -2.38487
1670334828.776574344, 8.61776, 10.2873, 0.81, -2.38458
1670334828.876479890, 8.62484, 10.2785, 0.81, -2.38592
1670334828.976504399, 8.63263, 10.2696, 0.81, -2.38679
1670334829.076342810, 8.64046, 10.2606, 0.81, -2.38698
1670334829.176742084, 8.64821, 10.2518, 0.81, -2.38815
1670334829.276652371, 8.65616, 10.2427, 0.81, -2.38764
1670334829.376754099, 8.66367, 10.2351, 0.81, -2.38712
1670334829.476577897, 8.67219, 10.2255, 0.81, -2.38688
1670334829.576894811, 8.68046, 10.2161, 0.81, -2.38751
1670334829.676985624, 8.68852, 10.2069, 0.81, -2.38579
1670334829.777001733, 8.69662, 10.1978, 0.81, -2.38531
1670334829.877049435, 8.70403, 10.1869, 0.81, -2.3847
1670334829.977027256, 8.7123, 10.1776, 0.81, -2.38238
1670334830.077212380, 8.72063, 10.1684, 0.81, -2.38108
1670334830.177113636, 8.72904, 10.1591, 0.81, -2.38015
1670334830.277205797, 8.73764, 10.1497, 0.81, -2.37881
1670334830.377054791, 8.74753, 10.1408, 0.81, -2.37773
1670334830.477418342, 8.75619, 10.1313, 0.81, -2.37705
1670334830.577537660, 8.7649, 10.1219, 0.81, -2.37639
1670334830.677591365, 8.77345, 10.1126, 0.81, -2.37697
1670334830.777417403, 8.78208, 10.1032, 0.81, -2.37693
1670334830.877526410, 8.79002, 10.0947, 0.81, -2.37848
1670334830.977497829, 8.79879, 10.0851, 0.81, -2.37895
1670334831.077723305, 8.80753, 10.0757, 0.81, -2.38034
1670334831.177701931, 8.81584, 10.0666, 0.81, -2.38127
1670334831.277526207, 8.82447, 10.0571, 0.81, -2.38025
1670334831.402788752, 8.83625, 10.0437, 0.81, -2.37882
1670334831.502928894, 8.84463, 10.0344, 0.81, -2.37614
1670334831.602818455, 8.8532, 10.0251, 0.81, -2.37591
1670334831.702638267, 8.86217, 10.0153, 0.81, -2.37504
1670334831.803077840, 8.87084, 10.0059, 0.81, -2.37194
1670334831.903033226, 8.88009, 9.99747, 0.81, -2.36572
1670334832.003318076, 8.88932, 9.98746, 0.81, -2.35475
1670334832.103507041, 8.89843, 9.97765, 0.81, -2.34197
1670334832.202918594, 8.9074, 9.96845, 0.81, -2.33504
1670334832.303407668, 8.91676, 9.9589, 0.81, -2.32792
1670334832.403697950, 8.92479, 9.94887, 0.81, -2.31948
1670334832.503121878, 8.93427, 9.93964, 0.81, -2.31384
1670334832.603583627, 8.94396, 9.93034, 0.81, -2.30734
1670334832.678779174, 8.95134, 9.92323, 0.81, -2.29984
1670334832.778913041, 8.96107, 9.91404, 0.81, -2.28817
1670334832.878936858, 8.97259, 9.90569, 0.81, -2.27692
1670334832.954047362, 8.98023, 9.89878, 0.81, -2.27113
1670334833.028798393, 8.98805, 9.89178, 0.81, -2.26584
1670334833.128593247, 8.99819, 9.88301, 0.81, -2.2583
1670334833.204146213, 9.00614, 9.87592, 0.81, -2.24338
