1670334797.511901059, 8.38822, 10.6573, 0.81, 0.864364
1670334825.020497633, 8.39633, 10.6494, 0.81, 0.860516
1670334825.145485073, 8.4046, 10.6411, 0.81, 0.861347
1670334825.270922176, 8.41291, 10.6327, 0.81, 0.862417
1670334825.371066661, 8.42066, 10.6247, 0.81, 0.862375
1670334825.471246754, 8.42771, 10.6173, 0.81, 0.86216
1670334825.570980622, 8.43486, 10.6098, 0.81, 0.861634
1670334825.671537475, 8.44227, 10.6021, 0.81, 0.860569
1670334825.796292241, 8.4508, 10.5934, 0.81, 0.857912
1670334825.896371189, 8.45904, 10.5843, 0.81, 0.839337
1670334825.996906388, 8.46838, 10.5761, 0.81, 0.785158
1670334826.071786769, 8.47555, 10.5694, 0.81, 0.722704
1670334826.172084881, 8.48451, 10.5596, 0.81, 0.655584
1670334826.272446372, 8.49027, 10.5505, 0.81, 0.652832
1670334826.372956891, 8.49495, 10.5398, 0.81, 0.654451
1670334826.472939265, 8.50067, 10.5307, 0.81, 0.654937
1670334826.572649868, 8.50667, 10.5215, 0.81, 0.655261
1670334826.673458112, 8.51252, 10.513, 0.81, 0.685428
1670334826.773259438, 8.51719, 10.5042, 0.81, 0.740203
1670334826.873642575, 8.52379, 10.4956, 0.81, 0.742255
1670334826.973855198, 8.53069, 10.4871, 0.81, 0.739485
1670334827.073647923, 8.53757, 10.4784, 0.81, 0.738478
1670334827.174281012, 8.54455, 10.4697, 0.81, 0.738419
1670334827.274499720, 8.55172, 10.4607, 0.81, 0.737505
1670334827.374714244, 8.55883, 10.4532, 0.81, 0.734959
1670334827.474831591, 8.56567, 10.4445, 0.81, 0.735135
1670334827.574669110, 8.57273, 10.4356, 0.81, 0.734498
1670334827.675048672, 8.5801, 10.4263, 0.81, 0.73447
1670334827.774964780, 8.58711, 10.4174, 0.81, 0.735933
1670334827.875477033, 8.59333, 10.4092, 0.81, 0.736219
1670334827.975639357, 8.6007, 10.4002, 0.81, 0.737364
1670334828.075805918, 8.60793, 10.3913, 0.81, 0.740761
1670334828.175906888, 8.61517, 10.3824, 0.81, 0.7453
1670334828.276134938, 8.62275, 10.3732, 0.81, 0.749278
1670334828.376204249, 8.63018, 10.3649, 0.81, 0.754576
1670334828.476328764, 8.63789, 10.3558, 0.81, 0.756038
1670334828.576377839, 8.64559, 10.3468, 0.81, 0.75651
1670334828.676436449, 8.65345, 10.3377, 0.81, 0.756718
1670334828.776574344, 8.66137, 10.3285, 0.81, 0.757008
1670334828.876479890, 8.66851, 10.3197, 0.81, 0.755676
1670334828.976504399, 8.67634, 10.3107, 0.81, 0.754805
1670334829.076342810, 8.68418, 10.3017, 0.81, 0.754608
1670334829.176742084, 8.69197, 10.2928, 0.81, 0.753445
1670334829.276652371, 8.6999, 10.2838, 0.81, 0.753948
1670334829.376754099, 8.70739, 10.2762, 0.81, 0.754477
1670334829.476577897, 8.7159, 10.2666, 0.81, 0.754717
1670334829.576894811, 8.72419, 10.2572, 0.81, 0.75408
1670334829.676985624, 8.73218, 10.2481, 0.81, 0.755806
1670334829.777001733, 8.74026, 10.239, 0.81, 0.756285
1670334829.877049435, 8.74765, 10.2281, 0.81, 0.756893
1670334829.977027256, 8.75582, 10.2189, 0.81, 0.759211
1670334830.077212380, 8.7641, 10.2098, 0.81, 0.760511
1670334830.177113636, 8.77247, 10.2005, 0.81, 0.761443
1670334830.277205797, 8.78102, 10.1912, 0.81, 0.762783
1670334830.377054791, 8.79086, 10.1823, 0.81, 0.763867
1670334830.477418342, 8.79949, 10.1728, 0.81, 0.76454
1670334830.577537660, 8.80818, 10.1634, 0.81, 0.765203
1670334830.677591365, 8.81675, 10.1541, 0.81, 0.764625
1670334830.777417403, 8.82537, 10.1447, 0.81, 0.764668
1670334830.877526410, 8.83338, 10.1362, 0.81, 0.763117
1670334830.977497829, 8.84217, 10.1266, 0.81, 0.762645
1670334831.077723305, 8.85097, 10.117, 0.81, 0.761254
1670334831.177701931, 8.85932, 10.108, 0.81, 0.760318
1670334831.277526207, 8.8679, 10.0985, 0.81, 0.761343
1670334831.402788752, 8.87962, 10.0851, 0.81, 0.762769
1670334831.502928894, 8.88789, 10.076, 0.81, 0.765455
1670334831.602818455, 8.89645, 10.0667, 0.81, 0.765687
1670334831.702638267, 8.90539, 10.057, 0.81, 0.766554
1670334831.803077840, 8.91393, 10.0476, 0.81, 0.769654
1670334831.903033226, 8.92292, 10.0395, 0.81, 0.775875
1670334832.003318076, 8.93168, 10.03, 0.81, 0.786842
1670334832.103507041, 8.94025, 10.0207, 0.81, 0.799622
1670334832.202918594, 8.94892, 10.0118, 0.81, 0.806556
1670334832.303407668, 8.95797, 10.0025, 0.81, 0.813675
1670334832.403697950, 8.96563, 9.99282, 0.81, 0.82211
1670334832.503121878, 8.97486, 9.98382, 0.81, 0.827757
1670334832.603583627, 8.98426, 9.97479, 0.81, 0.834257
1670334832.678779174, 8.99131, 9.96798, 0.81, 0.841753
1670334832.778913041, 9.00052, 9.95926, 0.81, 0.853423
1670334832.878936858, 9.01152, 9.95134, 0.81, 0.864674
1670334832.954047362, 9.0189, 9.94465, 0.81, 0.870464
1670334833.028798393, 9.02648, 9.93786, 0.81, 0.87575
1670334833.128593247, 9.03627, 9.92938, 0.81, 0.883288
1670334833.204146213, 9.04352, 9.92286, 0.81, 0.898208
1670334833.303964015, 9.05275, 9.91389, 0.81, 0.91443
1670334833.379225507, 9.06039, 9.90774, 0.81, 0.917977
1670334833.479176909, 9.07048, 9.89968, 0.81, 0.92421
1670334833.579375420, 9.08083, 9.89165, 0.81, 0.926541
1670334833.654484322, 9.08894, 9.88537, 0.81, 0.927033
1670334833.729121523, 9.09661, 9.87882, 0.81, 0.930696
1670334833.829870944, 9.10679, 9.871, 0.81, 0.932692
1670334833.904674100, 9.11485, 9.86483, 0.81, 0.932855
1670334834.005148484, 9.12531, 9.85689, 0.81, 0.933942
1670334834.105257205, 9.13585, 9.84897, 0.81, 0.932814
1670334834.179873047, 9.14434, 9.84309, 0.81, 0.931537
1670334834.255214435, 9.15255, 9.83679, 0.81, 0.932755
1670334834.330296399, 9.16089, 9.83041, 0.81, 0.933156
1670334834.405457935, 9.16921, 9.82415, 0.81, 0.931744
1670334834.480526207, 9.17725, 9.81798, 0.81, 0.933129
1670334834.555708595, 9.18598, 9.81114, 0.81, 0.93225
1670334834.630953462, 9.19424, 9.80485, 0.81, 0.932159
1670334834.706231147, 9.20264, 9.79842, 0.81, 0.932502
1670334834.781028316, 9.2112, 9.79189, 0.81, 0.932782
1670334834.856204451, 9.21939, 9.78558, 0.81, 0.935324
1670334834.931420996, 9.22674, 9.77941, 0.81, 0.9375
1670334835.006644017, 9.23507, 9.77314, 0.81, 0.937927
1670334835.081435644, 9.24318, 9.76701, 0.81, 0.938632
1670334835.156539547, 9.25167, 9.7606, 0.81, 0.939634
1670334835.231853365, 9.26028, 9.75417, 0.81, 0.940103
1670334835.306975704, 9.26915, 9.74865, 0.81, 0.941856
1670334835.381796695, 9.27735, 9.74249, 0.81, 0.942422
1670334835.457021334, 9.28594, 9.73607, 0.81, 0.942936
1670334835.532291462, 9.29412, 9.72996, 0.81, 0.942876
1670334835.606969027, 9.30228, 9.72384, 0.81, 0.943043
1670334835.681990879, 9.31053, 9.71693, 0.81, 0.941515
1670334835.757594551, 9.31908, 9.71058, 0.81, 0.940603
1670334835.832471819, 9.32741, 9.70433, 0.81, 0.940542
1670334835.907724011, 9.3358, 9.69807, 0.81, 0.940232
1670334835.982941996, 9.34429, 9.69168, 0.81, 0.942042
1670334836.057784401, 9.35247, 9.6856, 0.81, 0.945936
1670334836.133110887, 9.36099, 9.67922, 0.81, 0.948069
1670334836.208302294, 9.36919, 9.67319, 0.81, 0.948144
1670334836.283113312, 9.37765, 9.66697, 0.81, 0.948561
1670334836.382911489, 9.38916, 9.65858, 0.81, 0.948758
1670334836.458621407, 9.39755, 9.65239, 0.81, 0.951189
1670334836.533360955, 9.40606, 9.64608, 0.81, 0.954483
1670334836.608542219, 9.41441, 9.63999, 0.81, 0.954981
1670334836.683685311, 9.42287, 9.63382, 0.81, 0.955768
1670334836.783671067, 9.43468, 9.62529, 0.81, 0.957014
1670334836.858778186, 9.44283, 9.61943, 0.81, 0.958231
1670334836.933808426, 9.4512, 9.61339, 0.81, 0.959138
1670334837.008854890, 9.45949, 9.60742, 0.81, 0.95941
1670334837.084100579, 9.46832, 9.60108, 0.81, 0.960571
1670334837.184100820, 9.4792, 9.59331, 0.81, 0.962195
1670334837.259239069, 9.48884, 9.58735, 0.81, 0.971337
1670334837.334302720, 9.49694, 9.58135, 0.81, 0.987538
1670334837.409542599, 9.50482, 9.57552, 0.81, 1.00692
1670334837.484836048, 9.51326, 9.56961, 0.81, 1.0239
1670334837.559960633, 9.5214, 9.56424, 0.81, 1.03669
1670334837.634831725, 9.53038, 9.55914, 0.81, 1.05175
1670334837.709999421, 9.53867, 9.55389, 0.81, 1.07162
1670334837.785294685, 9.54716, 9.54856, 0.81, 1.09333
1670334837.885211536, 9.55866, 9.54233, 0.81, 1.10041
1670334837.966336910, 9.56899, 9.53688, 0.81, 1.10268
1670334838.060319120, 9.58061, 9.53102, 0.81, 1.10677
1670334838.135593625, 9.5898, 9.52619, 0.81, 1.11239
1670334838.210810514, 9.5988, 9.52145, 0.81, 1.12187
1670334838.285369746, 9.60781, 9.51671, 0.81, 1.13687
1670334838.360962332, 9.61682, 9.51206, 0.81, 1.15708
1670334838.435974858, 9.62494, 9.50784, 0.81, 1.18621
1670334838.511127179, 9.63354, 9.50377, 0.81, 1.21037
1670334838.611266677, 9.64582, 9.49843, 0.81, 1.23999
1670334838.711348754, 9.65823, 9.49355, 0.81, 1.26112
1670334838.786454469, 9.66821, 9.49013, 0.81, 1.26433
1670334838.861581499, 9.68046, 9.4866, 0.81, 1.26573
1670334838.936260976, 9.69076, 9.48314, 0.81, 1.26706
1670334839.011241958, 9.70081, 9.4798, 0.81, 1.26869
1670334839.086867732, 9.71113, 9.47637, 0.81, 1.27458
1670334839.161738653, 9.72092, 9.47295, 0.81, 1.29095
1670334839.236919438, 9.73125, 9.46925, 0.81, 1.30884
1670334839.336929175, 9.74485, 9.46542, 0.81, 1.31001
1670334839.412076312, 9.75518, 9.46249, 0.81, 1.31084
1670334839.487229141, 9.76547, 9.45955, 0.81, 1.31214
1670334839.562006288, 9.77581, 9.45664, 0.81, 1.31345
1670334839.637072656, 9.78638, 9.45442, 0.81, 1.31644
1670334839.712322608, 9.79669, 9.45156, 0.81, 1.31771
1670334839.812306375, 9.81033, 9.4479, 0.81, 1.3176
1670334839.887452148, 9.82058, 9.44502, 0.81, 1.32097
1670334839.987356650, 9.83414, 9.44142, 0.81, 1.321
1670334840.062602909, 9.84407, 9.43789, 0.81, 1.3205
1670334840.162708940, 9.85734, 9.43429, 0.81, 1.32314
1670334840.237655393, 9.86772, 9.43151, 0.81, 1.32355
1670334840.312804396, 9.87824, 9.4287, 0.81, 1.32509
1670334840.387789303, 9.88879, 9.42588, 0.81, 1.32754
1670334840.462982450, 9.90024, 9.42265, 0.81, 1.329
1670334840.538081918, 9.9107, 9.41994, 0.81, 1.32921
1670334840.612864946, 9.92127, 9.41719, 0.81, 1.33017
1670334840.687697445, 9.93216, 9.41435, 0.81, 1.33184
1670334840.762916368, 9.94259, 9.41166, 0.81, 1.33281
1670334840.838023662, 9.9539, 9.41018, 0.81, 1.33249
1670334840.913273392, 9.96421, 9.40754, 0.81, 1.33224
1670334840.988140296, 9.97448, 9.4049, 0.81, 1.33313
1670334841.063403884, 9.98532, 9.40214, 0.81, 1.33417
1670334841.138339544, 9.99615, 9.39938, 0.81, 1.33621
1670334841.213452314, 10.0067, 9.39912, 0.81, 1.33974
1670334841.313163318, 10.0204, 9.39579, 0.81, 1.33984
1670334841.388179550, 10.0309, 9.39311, 0.81, 1.34302
1670334841.488823632, 10.0451, 9.38973, 0.81, 1.34318
1670334841.588494854, 10.059, 9.38639, 0.81, 1.34375
1670334841.688545804, 10.0718, 9.38359, 0.81, 1.34616
1670334841.763650478, 10.0824, 9.38097, 0.81, 1.34227
1670334841.838801733, 10.0942, 9.37858, 0.81, 1.31621
1670334841.914225933, 10.1054, 9.37603, 0.81, 1.29258
1670334841.989427026, 10.1162, 9.37284, 0.81, 1.29131
1670334842.064163262, 10.1282, 9.36927, 0.81, 1.29287
1670334842.139822455, 10.1388, 9.36607, 0.81, 1.29575
1670334842.214681322, 10.1492, 9.36297, 0.81, 1.29738
1670334842.289801805, 10.16, 9.35981, 0.81, 1.29787
1670334842.364960485, 10.1705, 9.35676, 0.81, 1.29834
1670334842.440037810, 10.1793, 9.35336, 0.81, 1.30029
1670334842.515169804, 10.1896, 9.35033, 0.81, 1.30195
1670334842.590138822, 10.2, 9.34731, 0.81, 1.30221
1670334842.665202797, 10.2103, 9.34432, 0.81, 1.30279
