1670334824.939910716, 8.39357, 10.6133, -0.709636
1670334824.999134652, 8.39383, 10.6131, -0.709636
1670334825.060267584, 8.39506, 10.612, -0.709555
1670334825.080655831, 8.39931, 10.6084, -0.708492
1670334825.142125079, 8.40178, 10.6063, -0.707755
1670334825.198492586, 8.40517, 10.6034, -0.707663
1670334825.259612244, 8.40908, 10.6, -0.707973
1670334825.320943345, 8.41363, 10.5961, -0.705874
1670334825.377254577, 8.41855, 10.5919, -0.705332
1670334825.397840583, 8.42295, 10.5882, -0.705686
1670334825.458125348, 8.42567, 10.5859, -0.705483
1670334825.519624648, 8.42937, 10.5827, -0.704828
1670334825.575895419, 8.43429, 10.5785, -0.704225
1670334825.637463096, 8.43871, 10.5748, -0.704225
1670334825.693747998, 8.44363, 10.5706, -0.704225
1670334825.719351484, 8.44828, 10.5666, -0.704273
1670334825.778536352, 8.45093, 10.5644, -0.704467
1670334825.836311705, 8.45445, 10.5614, -0.705269
1670334825.856763676, 8.45881, 10.5577, -0.710148
1670334825.914259554, 8.46122, 10.5556, -0.717449
1670334825.975412206, 8.46483, 10.5525, -0.729725
1670334826.036738184, 8.46957, 10.5482, -0.761123
1670334826.057148518, 8.47427, 10.5437, -0.814473
1670334826.114345019, 8.47643, 10.5414, -0.838788
1670334826.175780282, 8.47982, 10.5377, -0.873889
1670334826.237032156, 8.48431, 10.5324, -0.903935
1670334826.293226043, 8.48829, 10.5273, -0.906048
1670334826.354502617, 8.49196, 10.5226, -0.904351
1670334826.375212898, 8.49616, 10.5173, -0.902096
1670334826.433379355, 8.49859, 10.5142, -0.901425
1670334826.492272772, 8.50147, 10.5106, -0.900865
1670334826.553388423, 8.50511, 10.506, -0.900611
1670334826.615262296, 8.50923, 10.5008, -0.900555
1670334826.676766384, 8.51365, 10.4952, -0.893809
1670334826.733000453, 8.51796, 10.4898, -0.864394
1670334826.794162515, 8.52214, 10.4849, -0.828329
1670334826.850073566, 8.52656, 10.4801, -0.808713
1670334826.870459045, 8.53092, 10.4755, -0.80913
1670334826.932622393, 8.53348, 10.4729, -0.8118
1670334826.993689496, 8.53685, 10.4693, -0.813841
1670334827.049964537, 8.54146, 10.4644, -0.812877
1670334827.070499932, 8.54577, 10.4599, -0.813444
1670334827.134701045, 8.54859, 10.4569, -0.813658
1670334827.192068120, 8.55215, 10.4531, -0.813591
1670334827.248472876, 8.55651, 10.4485, -0.813309
1670334827.310225944, 8.56087, 10.4439, -0.81344
1670334827.330639497, 8.56554, 10.439, -0.81461
1670334827.390678440, 8.56806, 10.4363, -0.814771
1670334827.411296463, 8.57156, 10.4326, -0.814711
1670334827.468340709, 8.57465, 10.4293, -0.814354
1670334827.532803216, 8.57799, 10.4258, -0.814222
1670334827.590220451, 8.58231, 10.4212, -0.814388
1670334827.646677331, 8.58689, 10.4163, -0.814504
1670334827.667099232, 8.59153, 10.4114, -0.814356
1670334827.725996153, 8.59407, 10.4087, -0.814181
1670334827.746419691, 8.59764, 10.4049, -0.813602
1670334827.808281849, 8.60119, 10.4012, -0.812493
1670334827.867386135, 8.60472, 10.3975, -0.811821
1670334827.928724899, 8.60882, 10.3931, -0.811523
1670334827.984919294, 8.61363, 10.3881, -0.811048
1670334828.005455735, 8.61816, 10.3833, -0.809931
1670334828.066116519, 8.62091, 10.3804, -0.808746
1670334828.127740148, 8.62458, 10.3766, -0.806969
1670334828.189142820, 8.6295, 10.3714, -0.803416
1670334828.245238053, 8.63445, 10.3663, -0.801235
1670334828.306849926, 8.63905, 10.3615, -0.799009
1670334828.327408114, 8.64423, 10.3562, -0.796043
1670334828.386197756, 8.64685, 10.3535, -0.794224
1670334828.447287130, 8.65057, 10.3498, -0.791921
1670334828.503802165, 8.65569, 10.3446, -0.791182
1670334828.565011400, 8.66036, 10.3399, -0.79041
1670334828.626158672, 8.66544, 10.3347, -0.790119
1670334828.687208339, 8.67059, 10.3295, -0.790162
1670334828.743217800, 8.67574, 10.3243, -0.789542
1670334828.805035896, 8.68045, 10.3196, -0.789359
1670334828.825607185, 8.68568, 10.3143, -0.78913
1670334828.882017485, 8.68821, 10.3117, -0.78957
1670334828.943133313, 8.69207, 10.3079, -0.790363
1670334829.004141051, 8.69712, 10.3028, -0.791099
1670334829.065130084, 8.70223, 10.2976, -0.790794
1670334829.121194747, 8.70735, 10.2924, -0.79091
1670334829.141756883, 8.71201, 10.2877, -0.791554
1670334829.202052619, 8.71485, 10.2848, -0.791852
1670334829.262969909, 8.71868, 10.2809, -0.7921
1670334829.323966280, 8.72382, 10.2757, -0.791441
1670334829.380308921, 8.72875, 10.2707, -0.791143
1670334829.441353307, 8.7335, 10.2659, -0.791089
1670334829.502418835, 8.739, 10.2604, -0.790641
1670334829.558559853, 8.74446, 10.2549, -0.790875
1670334829.619786390, 8.7493, 10.25, -0.791284
1670334829.640216809, 8.75457, 10.2446, -0.790686
1670334829.698379986, 8.75728, 10.2419, -0.78982
1670334829.759433276, 8.7613, 10.2378, -0.788874
1670334829.820918780, 8.76652, 10.2326, -0.788855
1670334829.877328984, 8.77193, 10.2271, -0.788592
1670334829.938519198, 8.77688, 10.2222, -0.787865
1670334829.958890820, 8.78229, 10.2167, -0.786395
1670334830.018358966, 8.78512, 10.2139, -0.785603
1670334830.079581061, 8.7891, 10.2099, -0.784626
1670334830.141230923, 8.79452, 10.2045, -0.784115
1670334830.197429624, 8.79993, 10.1991, -0.783662
1670334830.258468289, 8.80494, 10.1941, -0.782837
1670334830.319494188, 8.81046, 10.1886, -0.781925
1670334830.375499787, 8.81587, 10.1832, -0.780965
1670334830.436396643, 8.82093, 10.1782, -0.780614
1670334830.456825878, 8.82655, 10.1727, -0.780073
1670334830.519179101, 8.82931, 10.1699, -0.779917
1670334830.575236794, 8.83394, 10.1653, -0.77968
1670334830.636578803, 8.83896, 10.1604, -0.7791
1670334830.698603598, 8.84445, 10.155, -0.779168
1670334830.754646326, 8.85006, 10.1494, -0.779591
1670334830.775105887, 8.85531, 10.1442, -0.779379
1670334830.834674694, 8.85808, 10.1415, -0.779393
1670334830.895957768, 8.86205, 10.1376, -0.779705
1670334830.956980118, 8.86752, 10.1322, -0.780322
1670334831.013484282, 8.87325, 10.1265, -0.780432
1670334831.074637219, 8.87854, 10.1213, -0.781103
1670334831.095022191, 8.88415, 10.1157, -0.781959
1670334831.154159195, 8.88704, 10.1128, -0.782502
1670334831.174951100, 8.89113, 10.1088, -0.782861
1670334831.237323867, 8.89485, 10.1051, -0.782248
1670334831.296596742, 8.89888, 10.101, -0.781678
1670334831.352682569, 8.90411, 10.0959, -0.781574
1670334831.414137276, 8.90935, 10.0907, -0.781497
1670334831.435887897, 8.91517, 10.0849, -0.779537
1670334831.494153839, 8.91817, 10.0819, -0.778368
1670334831.550468597, 8.92235, 10.0778, -0.777232
1670334831.611509257, 8.92745, 10.0728, -0.777466
1670334831.672642061, 8.93302, 10.0673, -0.776831
1670334831.728812132, 8.93887, 10.0615, -0.776595
1670334831.754434035, 8.94405, 10.0565, -0.774981
1670334831.810116276, 8.9472, 10.0534, -0.773795
1670334831.871159145, 8.95148, 10.0492, -0.77233
1670334831.932766521, 8.95706, 10.0438, -0.769142
1670334831.990743877, 8.96286, 10.0381, -0.764282
1670334832.051865060, 8.96843, 10.0328, -0.757488
1670334832.108266546, 8.9742, 10.0273, -0.748904
1670334832.128711070, 8.97949, 10.0224, -0.742877
1670334832.190488742, 8.98284, 10.0193, -0.740355
1670334832.251732028, 8.98738, 10.0152, -0.737314
1670334832.307939499, 8.99332, 10.0098, -0.732878
1670334832.369246849, 8.99871, 10.0049, -0.728762
1670334832.430802945, 9.00471, 9.99959, -0.723364
1670334832.487392713, 9.01084, 9.99418, -0.719103
1670334832.549041737, 9.01641, 9.9893, -0.716177
1670334832.569748900, 9.02263, 9.98389, -0.712121
1670334832.626112154, 9.0257, 9.98124, -0.710193
1670334832.687516296, 9.03047, 9.97713, -0.706688
1670334832.749209675, 9.03678, 9.97174, -0.69983
1670334832.805399082, 9.04296, 9.96655, -0.692652
1670334832.866831555, 9.04849, 9.96195, -0.686169
1670334832.928810755, 9.05499, 9.95663, -0.679698
1670334832.985242691, 9.06159, 9.9513, -0.674565
1670334833.046486906, 9.06762, 9.94647, -0.670731
1670334833.066842837, 9.07414, 9.9413, -0.666322
1670334833.126282817, 9.07759, 9.93859, -0.664074
1670334833.188494979, 9.08251, 9.93474, -0.659747
1670334833.244567594, 9.08916, 9.92958, -0.647656
1670334833.305775372, 9.09524, 9.92498, -0.636499
1670334833.361854196, 9.10169, 9.92021, -0.628508
1670334833.387391889, 9.10785, 9.91573, -0.625524
1670334833.447264480, 9.11139, 9.91317, -0.624045
1670334833.503277292, 9.1169, 9.9092, -0.620889
1670334833.564366565, 9.12288, 9.90492, -0.617021
1670334833.625625945, 9.12946, 9.90026, -0.61621
1670334833.681871595, 9.13636, 9.89537, -0.616587
1670334833.743038286, 9.14271, 9.89087, -0.614388
1670334833.804172535, 9.14941, 9.88614, -0.611532
1670334833.860371100, 9.15583, 9.88164, -0.610177
1670334833.921471483, 9.16202, 9.87731, -0.610275
1670334833.941849828, 9.16887, 9.87252, -0.609732
1670334834.002617962, 9.17257, 9.86994, -0.609313
1670334834.064714729, 9.17767, 9.86637, -0.60878
1670334834.120927071, 9.18436, 9.86171, -0.609142
1670334834.182276983, 9.19053, 9.85741, -0.610229
1670334834.243482299, 9.19739, 9.85261, -0.610731
1670334834.299490212, 9.20436, 9.84773, -0.609678
1670334834.360598673, 9.21092, 9.84315, -0.608362
1670334834.421759766, 9.21775, 9.83839, -0.609586
1670334834.483039577, 9.22468, 9.83355, -0.610248
1670334834.539350304, 9.2315, 9.82879, -0.608726
1670334834.600448047, 9.2377, 9.82446, -0.608603
1670334834.661611792, 9.24462, 9.81964, -0.608706
1670334834.717692106, 9.25163, 9.81476, -0.60835
1670334834.778828990, 9.25831, 9.81011, -0.60804
1670334834.835009812, 9.26557, 9.80505, -0.607638
1670334834.860668800, 9.2721, 9.80051, -0.605835
1670334834.918339507, 9.27617, 9.79769, -0.604212
1670334834.979343624, 9.28139, 9.79409, -0.602602
1670334835.040656480, 9.28845, 9.78923, -0.602221
1670334835.101852068, 9.2954, 9.78445, -0.601656
1670334835.158083793, 9.30241, 9.77964, -0.60087
1670334835.219420517, 9.30907, 9.77507, -0.59995
1670334835.235073340, 9.31642, 9.77004, -0.599506
1670334835.297919629, 9.32001, 9.76759, -0.598904
1670334835.358965012, 9.32507, 9.76413, -0.597858
1670334835.415100499, 9.33197, 9.75944, -0.597296
1670334835.476540250, 9.33857, 9.75495, -0.596671
1670334835.496999823, 9.34567, 9.75012, -0.596525
1670334835.554396891, 9.34918, 9.74774, -0.5966
1670334835.615609141, 9.35455, 9.74409, -0.596345
1670334835.676960179, 9.36147, 9.7394, -0.596369
1670334835.738538934, 9.36845, 9.73466, -0.59772
1670334835.794556560, 9.37563, 9.72977, -0.598458
1670334835.855545095, 9.38208, 9.72537, -0.598458
1670334835.916695012, 9.38906, 9.72061, -0.59851
1670334835.972712635, 9.39625, 9.7157, -0.598561
1670334835.993397526, 9.40298, 9.71112, -0.597083
1670334836.054092871, 9.40701, 9.70838, -0.595444
1670334836.110073185, 9.41254, 9.70463, -0.593256
1670334836.135746091, 9.41933, 9.70005, -0.59137
1670334836.190325694, 9.42321, 9.69744, -0.591014
1670334836.211209146, 9.42855, 9.69386, -0.590836
1670334836.272906729, 9.43318, 9.69075, -0.590796
1670334836.332834179, 9.43835, 9.68728, -0.590508
1670334836.393906153, 9.44502, 9.68281, -0.590081
1670334836.450061120, 9.45235, 9.67791, -0.589667
1670334836.470500741, 9.45928, 9.67327, -0.58725
1670334836.530149957, 9.4633, 9.6706, -0.585617
1670334836.550602449, 9.46887, 9.66689, -0.583666
1670334836.613190169, 9.47368, 9.66372, -0.583284
1670334836.672714788, 9.47886, 9.6603, -0.582955
1670334836.728854841, 9.48552, 9.65591, -0.582322
1670334836.790082378, 9.49228, 9.65145, -0.581766
1670334836.810431041, 9.49978, 9.64652, -0.580681
1670334836.870304615, 9.50362, 9.64401, -0.58023
1670334836.928781349, 9.50925, 9.64032, -0.579642
1670334836.990038424, 9.51583, 9.63601, -0.578892
1670334837.051098738, 9.52291, 9.63138, -0.578646
1670334837.107126931, 9.53025, 9.62659, -0.577833
1670334837.127503421, 9.53693, 9.62223, -0.576692
1670334837.191113319, 9.54059, 9.61985, -0.576137
1670334837.247250235, 9.54649, 9.61602, -0.574555
1670334837.308919446, 9.55328, 9.61161, -0.568954
1670334837.370232580, 9.56067, 9.60689, -0.556224
1670334837.426383633, 9.56794, 9.60238, -0.541111
1670334837.487904942, 9.5746, 9.59837, -0.526363
1670334837.508438146, 9.58216, 9.59398, -0.513353
1670334837.566271630, 9.5859, 9.59187, -0.507885
1670334837.627719376, 9.59157, 9.5887, -0.499848
1670334837.688895795, 9.59933, 9.58447, -0.487901
1670334837.745096117, 9.60698, 9.58041, -0.472763
1670334837.806524283, 9.61412, 9.57675, -0.454758
1670334837.826934084, 9.6218, 9.573, -0.440534
1670334837.886380301, 9.62584, 9.5711, -0.439095
1670334837.947944440, 9.63168, 9.56835, -0.438533
1670334838.004559150, 9.63988, 9.56451, -0.436647
1670334838.065923873, 9.64739, 9.561, -0.434481
1670334838.127117503, 9.65541, 9.55728, -0.43185
1670334838.183399313, 9.6633, 9.55365, -0.427139
1670334838.244705162, 9.67051, 9.55036, -0.421075
1670334838.305874289, 9.67846, 9.5468, -0.409776
1670334838.367116997, 9.68657, 9.54328, -0.396223
1670334838.423797320, 9.69455, 9.53995, -0.377608
1670334838.444210791, 9.70201, 9.53698, -0.35572
1670334838.502088516, 9.70605, 9.53549, -0.345326
1670334838.563425386, 9.71201, 9.53332, -0.330535
1670334838.624908268, 9.72025, 9.53049, -0.311689
1670334838.681101251, 9.72855, 9.52782, -0.294682
1670334838.743087429, 9.73598, 9.52556, -0.281404
1670334838.764189572, 9.74463, 9.52307, -0.275049
1670334838.822272651, 9.74908, 9.52181, -0.274924
1670334838.883338455, 9.7555, 9.52, -0.274544
1670334838.939272860, 9.76394, 9.51762, -0.273297
1670334839.000388435, 9.77184, 9.51541, -0.272139
1670334839.061897657, 9.78035, 9.51303, -0.270793
1670334839.123077855, 9.78903, 9.51062, -0.267648
1670334839.179464431, 9.79777, 9.50823, -0.257236
1670334839.235852277, 9.80583, 9.5061, -0.242099
1670334839.261444888, 9.81402, 9.50408, -0.229138
1670334839.318276250, 9.81903, 9.50291, -0.228041
1670334839.379773566, 9.82541, 9.50143, -0.227925
1670334839.441060770, 9.83411, 9.49941, -0.227697
1670334839.497059832, 9.8427, 9.49742, -0.226046
1670334839.558317054, 9.85074, 9.49557, -0.225196
1670334839.578736331, 9.85941, 9.49359, -0.224036
1670334839.638070488, 9.86414, 9.49251, -0.222929
1670334839.699404926, 9.8708, 9.491, -0.221275
1670334839.760485003, 9.87945, 9.48905, -0.219947
1670334839.816654149, 9.8879, 9.48716, -0.220217
1670334839.878317385, 9.89587, 9.48538, -0.219685
1670334839.939716724, 9.9046, 9.48343, -0.216726
1670334839.995994900, 9.91315, 9.48155, -0.215714
1670334840.057087390, 9.92103, 9.47982, -0.21658
1670334840.077668475, 9.92992, 9.47786, -0.216349
1670334840.134161369, 9.93409, 9.47695, -0.215275
1670334840.195650009, 9.94047, 9.47555, -0.213596
1670334840.256810296, 9.94901, 9.4737, -0.213354
1670334840.317920607, 9.95779, 9.4718, -0.212515
1670334840.373837869, 9.9666, 9.46989, -0.21082
1670334840.394299553, 9.97473, 9.46815, -0.208831
1670334840.453997895, 9.9795, 9.46714, -0.207782
1670334840.515296883, 9.98611, 9.46575, -0.206611
1670334840.576397765, 9.9948, 9.46393, -0.206384
1670334840.632370203, 10.0037, 9.46207, -0.20574
1670334840.693483046, 10.0118, 9.46038, -0.204581
1670334840.713959568, 10.0208, 9.45851, -0.203178
1670334840.774279249, 10.0257, 9.45749, -0.202713
1670334840.835309291, 10.0326, 9.45608, -0.202219
1670334840.897503845, 10.0416, 9.45422, -0.201949
1670334840.953512372, 10.0504, 9.45242, -0.201991
1670334841.014778977, 10.0583, 9.4508, -0.201433
1670334841.070976988, 10.0671, 9.44902, -0.200385
1670334841.132283367, 10.0755, 9.44731, -0.199457
1670334841.188860264, 10.0846, 9.44547, -0.197594
1670334841.214382316, 10.0929, 9.44381, -0.195479
1670334841.270076714, 10.0976, 9.44287, -0.195229
1670334841.333684893, 10.1043, 9.44155, -0.19537
1670334841.390071363, 10.1132, 9.4398, -0.194254
1670334841.451459734, 10.1212, 9.43821, -0.191482
1670334841.507932564, 10.1299, 9.43654, -0.190603
1670334841.533734464, 10.1381, 9.43494, -0.191797
1670334841.589044743, 10.1436, 9.43387, -0.191348
1670334841.648503485, 10.15, 9.43264, -0.190503
1670334841.669596735, 10.158, 9.43109, -0.189154
1670334841.729045147, 10.1635, 9.43004, -0.188606
1670334841.793270659, 10.1699, 9.42881, -0.189446
1670334841.849614647, 10.1788, 9.42712, -0.200173
1670334841.869971098, 10.187, 9.42546, -0.224575
1670334841.930224671, 10.1918, 9.42435, -0.235103
1670334841.986221213, 10.1988, 9.4227, -0.244419
1670334842.006661563, 10.2069, 9.42067, -0.242741
1670334842.065987776, 10.2117, 9.41949, -0.241647
1670334842.086604005, 10.2183, 9.41787, -0.240601
1670334842.147867748, 10.2249, 9.41625, -0.238848
1670334842.207225815, 10.2312, 9.4147, -0.237329
1670334842.268835926, 10.2385, 9.41295, -0.236241
1670334842.324925764, 10.2475, 9.41077, -0.235721
1670334842.345336941, 10.2556, 9.40882, -0.23543
1670334842.406118201, 10.2606, 9.40764, -0.235049
1670334842.426532470, 10.2672, 9.40605, -0.234168
1670334842.484175081, 10.2732, 9.40462, -0.232893
1670334842.507720840, 10.2794, 9.40315, -0.231698
1670334842.566967334, 10.2854, 9.40172, -0.23148
1670334842.626259983, 10.2917, 9.40024, -0.231216
1670334842.646714906, 10.2984, 9.39867, -0.230727
1670334842.704148118, 10.3042, 9.39731, -0.230367
1670334842.768234863, 10.3104, 9.39586, -0.230236
1670334842.824119847, 10.3183, 9.39401, -0.230274
1670334842.844510798, 10.3264, 9.3921, -0.229778
1670334842.902305352, 10.3309, 9.39105, -0.229452
1670334842.963392444, 10.3377, 9.38946, -0.229021
1670334843.024873112, 10.3461, 9.3875, -0.229632
1670334843.086393914, 10.3547, 9.3855, -0.230668
1670334843.142421880, 10.3633, 9.38347, -0.230248
1670334843.162832165, 10.3714, 9.38158, -0.22967
1670334843.222212066, 10.376, 9.3805, -0.229729
1670334843.285448517, 10.3828, 9.37891, -0.229767
1670334843.341243399, 10.3916, 9.37686, -0.229203
1670334843.402982019, 10.3995, 9.37501, -0.228535
1670334843.464510923, 10.4083, 9.37295, -0.227635
1670334843.520363871, 10.4171, 9.37092, -0.226906
1670334843.581424828, 10.4252, 9.36904, -0.22696
1670334843.637597377, 10.4338, 9.36706, -0.22598
1670334843.663250937, 10.4422, 9.36514, -0.224519
1670334843.722199074, 10.4477, 9.36389, -0.22413
1670334843.780295461, 10.4546, 9.3623, -0.223819
1670334843.842118105, 10.463, 9.36038, -0.223342
1670334843.862989089, 10.4721, 9.35832, -0.223038
1670334843.922229999, 10.4768, 9.35725, -0.222629
1670334843.978324691, 10.4835, 9.35575, -0.221824
1670334844.039528995, 10.4915, 9.35393, -0.22091
1670334844.095560223, 10.5003, 9.35196, -0.220571
1670334844.121060312, 10.5087, 9.35007, -0.220372
1670334844.178057675, 10.5138, 9.34893, -0.219996
1670334844.198489145, 10.5204, 9.34746, -0.219547
1670334844.261193859, 10.5261, 9.34618, -0.219715
1670334844.320791367, 10.5323, 9.3448, -0.219785
1670334844.377070693, 10.5405, 9.34298, -0.21909
1670334844.438379531, 10.5487, 9.34114, -0.217568
1670334844.499853817, 10.5576, 9.33918, -0.217268
1670334844.556308091, 10.5663, 9.33726, -0.21844
1670334844.618009148, 10.5743, 9.33549, -0.218875
1670334844.638974435, 10.5832, 9.33349, -0.217466
1670334844.698206081, 10.588, 9.33245, -0.217213
1670334844.759618563, 10.5946, 9.33097, -0.217104
1670334844.815705271, 10.6036, 9.32901, -0.217011
1670334844.876999887, 10.6117, 9.32721, -0.216368
1670334844.933561002, 10.6207, 9.32524, -0.214292
1670334844.959200142, 10.6291, 9.3234, -0.211878
1670334845.014013903, 10.6339, 9.32238, -0.211519
1670334845.075497288, 10.6405, 9.32095, -0.211313
1670334845.137407833, 10.6498, 9.31896, -0.207656
1670334845.193858808, 10.6592, 9.31699, -0.190926
1670334845.254930823, 10.6679, 9.3153, -0.161328
1670334845.316169841, 10.676, 9.31395, -0.107865
1670334845.372766044, 10.6804, 9.31347, -0.0569701
1670334845.433900937, 10.6823, 9.31335, -0.0101671
1670334845.454290517, 10.6844, 9.31334, 0.0384703
1670334845.514475023, 10.6857, 9.3134, 0.0527529
1670334845.571274557, 10.6872, 9.31347, 0.0731409
1670334845.591710063, 10.689, 9.3136, 0.110993
1670334845.650455170, 10.6898, 9.31369, 0.139805
1670334845.672640739, 10.691, 9.31385, 0.183754
1670334845.732200762, 10.6917, 9.31399, 0.221719
1670334845.791470836, 10.6924, 9.31414, 0.255444
1670334845.852820520, 10.6933, 9.31437, 0.283149
1670334845.909201861, 10.6949, 9.31484, 0.32128
1670334845.929632879, 10.6963, 9.3153, 0.373197
1670334845.994063376, 10.6972, 9.31563, 0.404252
1670334846.050403622, 10.6982, 9.31607, 0.441453
1670334846.111838545, 10.6996, 9.3167, 0.48693
1670334846.168834071, 10.7011, 9.3175, 0.542539
1670334846.229897768, 10.7023, 9.31824, 0.586158
1670334846.290987271, 10.7037, 9.31915, 0.63519
1670334846.352991111, 10.7049, 9.32009, 0.682226
1670334846.409595195, 10.7061, 9.321, 0.734491
1670334846.430005558, 10.7071, 9.32197, 0.787807
1670334846.490508250, 10.7077, 9.32256, 0.815069
1670334846.548173554, 10.7084, 9.32332, 0.853997
1670334846.609903271, 10.7091, 9.32406, 0.900134
1670334846.671110975, 10.7097, 9.32479, 0.94949
1670334846.727268886, 10.7105, 9.32591, 0.992925
1670334846.788361819, 10.7112, 9.32701, 1.042
1670334846.849550109, 10.7119, 9.32829, 1.094
1670334846.905746811, 10.7126, 9.32954, 1.14714
1670334846.926116020, 10.7131, 9.33068, 1.20149
1670334846.986165202, 10.7133, 9.33132, 1.22837
1670334847.042239648, 10.7137, 9.33218, 1.26647
1670334847.067790228, 10.714, 9.33317, 1.31748
1670334847.126028144, 10.7142, 9.33397, 1.34566
1670334847.146518154, 10.7144, 9.33502, 1.38156
1670334847.204183866, 10.7146, 9.33576, 1.41942
1670334847.268224200, 10.7147, 9.33643, 1.45979
1670334847.324374250, 10.7148, 9.33767, 1.50518
1670334847.385577517, 10.715, 9.34108, 1.55066
1670334847.405945419, 10.7151, 9.34708, 1.6015
1670334847.462393769, 10.715, 9.35062, 1.61123
1670334847.487955390, 10.7148, 9.35587, 1.61864
1670334847.544975193, 10.7145, 9.36102, 1.61935
1670334847.603546163, 10.7142, 9.36719, 1.62412
1670334847.664866900, 10.7139, 9.37399, 1.63468
1670334847.721462845, 10.7134, 9.38228, 1.64847
1670334847.742558461, 10.7128, 9.38978, 1.65559
1670334847.802054696, 10.7124, 9.39408, 1.65897
1670334847.863267341, 10.7119, 9.40002, 1.6654
1670334847.925350018, 10.7112, 9.40765, 1.6811
1670334847.981577024, 10.7103, 9.41512, 1.69482
1670334848.042771572, 10.7095, 9.42184, 1.70424
1670334848.063217195, 10.7085, 9.42917, 1.70771
1670334848.121055804, 10.7079, 9.43359, 1.70665
1670334848.180641845, 10.7071, 9.43927, 1.70112
1670334848.242293325, 10.7061, 9.44684, 1.67931
1670334848.303643237, 10.7052, 9.4551, 1.65738
1670334848.359829857, 10.7045, 9.46354, 1.66234
1670334848.421640835, 10.7039, 9.47058, 1.66101
1670334848.483340189, 10.7032, 9.4781, 1.62798
1670334848.539490269, 10.7027, 9.48595, 1.5898
1670334848.559996832, 10.7026, 9.49312, 1.55847
1670334848.618498133, 10.7027, 9.49727, 1.54907
1670334848.639371295, 10.7028, 9.50325, 1.5345
1670334848.695937412, 10.703, 9.50839, 1.51258
1670334848.719543906, 10.7033, 9.51398, 1.48661
1670334848.778866799, 10.7037, 9.51956, 1.45915
1670334848.838199995, 10.7043, 9.52522, 1.42907
1670334848.899714747, 10.7051, 9.53111, 1.39567
1670334848.960888944, 10.7065, 9.53872, 1.35556
1670334849.016843913, 10.7083, 9.54679, 1.32288
1670334849.037383129, 10.7101, 9.55398, 1.30941
1670334849.098216502, 10.7113, 9.55842, 1.31357
1670334849.159613607, 10.7128, 9.5642, 1.31935
1670334849.215628110, 10.7149, 9.57235, 1.32874
1670334849.236072279, 10.7167, 9.5799, 1.34007
1670334849.301008363, 10.7177, 9.58406, 1.33945
1670334849.357544861, 10.7193, 9.59095, 1.32422
1670334849.377960454, 10.7211, 9.59806, 1.2808
1670334849.434508465, 10.7222, 9.60174, 1.25855
1670334849.495763827, 10.7241, 9.60781, 1.22629
1670334849.516257302, 10.7271, 9.61602, 1.20594
1670334849.574200986, 10.7285, 9.61975, 1.20966
1670334849.596635136, 10.7306, 9.62534, 1.21402
1670334849.656694114, 10.7326, 9.63073, 1.21874
1670334849.715489286, 10.7346, 9.6362, 1.22491
1670334849.776657394, 10.737, 9.64268, 1.23296
1670334849.833138667, 10.7397, 9.65039, 1.2403
1670334849.853669092, 10.7422, 9.65771, 1.24555
